Series_reference,Period,Data_value,STATUS,Group,Subject,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5,UNITS,MAGNTUDE
GFSA.SCS02G06Z616113,2022.06,11759,FINAL,"Central Government, Balance Sheet, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Other fixed assets,,,Dollars,6
GFSA.SCS02G06Z616113,2023.06,12824,REVISED,"Central Government, Balance Sheet, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Other fixed assets,,,Dollars,6
GFSA.SCS02G06Z616113,2024.06,13567,REVISED,"Central Government, Balance Sheet, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Other fixed assets,,,Dollars,6
GFSA.SCS02G06Z616113,2025.06,14077,FINAL,"Central Government, Balance Sheet, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Other fixed assets,,,Dollars,6
GFSA.SCS02G06Z616114,2009.06,3816,FINAL,"Central Government, Balance Sheet, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Weapons systems,,,Dollars,6
GFSA.SCS02G06Z616114,2010.06,3326,FINAL,"Central Government, Balance Sheet, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Weapons systems,,,Dollars,6
GFSA.SCS02G06Z616114,2011.06,3233,FINAL,"Central Government, Balance Sheet, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Weapons systems,,,Dollars,6
GFSA.SCS02G06Z616114,2012.06,3181,FINAL,"Central Government, Balance Sheet, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Weapons systems,,,Dollars,6
GFSA.SCS02G06Z616114,2013.06,3028,FINAL,"Central Government, Balance Sheet, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Weapons systems,,,Dollars,6
GFSA.SCS02G06Z616114,2014.06,2891,FINAL,"Central Government, Balance Sheet, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Weapons systems,,,Dollars,6
GFSA.SCS02G06Z616114,2015.06,3080,FINAL,"Central Government, Balance Sheet, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Weapons systems,,,Dollars,6
GFSA.SCS02G06Z616114,2016.06,3070,FINAL,"Central Government, Balance Sheet, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Weapons systems,,,Dollars,6
GFSA.SCS02G06Z616114,2017.06,3147,FINAL,"Central Government, Balance Sheet, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Weapons systems,,,Dollars,6
GFSA.SCS02G06Z616114,2018.06,3184,FINAL,"Central Government, Balance Sheet, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Weapons systems,,,Dollars,6
GFSA.SCS02G06Z616114,2019.06,3396,FINAL,"Central Government, Balance Sheet, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Weapons systems,,,Dollars,6
GFSA.SCS02G06Z616114,2020.06,3339,FINAL,"Central Government, Balance Sheet, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Weapons systems,,,Dollars,6
GFSA.SCS02G06Z616114,2021.06,3649,FINAL,"Central Government, Balance Sheet, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Weapons systems,,,Dollars,6
GFSA.SCS02G06Z616114,2022.06,4293,FINAL,"Central Government, Balance Sheet, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Weapons systems,,,Dollars,6
GFSA.SCS02G06Z616114,2023.06,4964,FINAL,"Central Government, Balance Sheet, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Weapons systems,,,Dollars,6
GFSA.SCS02G06Z616114,2024.06,5699,FINAL,"Central Government, Balance Sheet, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Weapons systems,,,Dollars,6
GFSA.SCS02G06Z616114,2025.06,5614,FINAL,"Central Government, Balance Sheet, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Weapons systems,,,Dollars,6
GFSA.SCS02G07Z616141,2009.06,22970,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Land,,,Dollars,6
GFSA.SCS02G07Z616141,2010.06,22684,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Land,,,Dollars,6
GFSA.SCS02G07Z616141,2011.06,22027,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Land,,,Dollars,6
GFSA.SCS02G07Z616141,2012.06,21826,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Land,,,Dollars,6
GFSA.SCS02G07Z616141,2013.06,21883,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Land,,,Dollars,6
GFSA.SCS02G07Z616141,2014.06,23386,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Land,,,Dollars,6
GFSA.SCS02G07Z616141,2015.06,24498,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Land,,,Dollars,6
GFSA.SCS02G07Z616141,2016.06,26492,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Land,,,Dollars,6
GFSA.SCS02G07Z616141,2017.06,29238,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Land,,,Dollars,6
GFSA.SCS02G07Z616141,2018.06,31895,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Land,,,Dollars,6
GFSA.SCS02G07Z616141,2019.06,34587,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Land,,,Dollars,6
GFSA.SCS02G07Z616141,2020.06,35578,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Land,,,Dollars,6
GFSA.SCS02G07Z616141,2021.06,42157,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Land,,,Dollars,6
GFSA.SCS02G07Z616141,2022.06,49394,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Land,,,Dollars,6
GFSA.SCS02G07Z616141,2023.06,48177,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Land,,,Dollars,6
GFSA.SCS02G07Z616141,2024.06,49460,REVISED,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Land,,,Dollars,6
GFSA.SCS02G07Z616141,2025.06,51380,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Land,,,Dollars,6
GFSA.SCS02G07Z616144,2009.06,268,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Intangible non-produced assets,,,Dollars,6
GFSA.SCS02G07Z616144,2010.06,272,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Intangible non-produced assets,,,Dollars,6
GFSA.SCS02G07Z616144,2011.06,267,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Intangible non-produced assets,,,Dollars,6
GFSA.SCS02G07Z616144,2012.06,266,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Intangible non-produced assets,,,Dollars,6
GFSA.SCS02G07Z616144,2013.06,266,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Intangible non-produced assets,,,Dollars,6
GFSA.SCS02G07Z616144,2014.06,270,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Intangible non-produced assets,,,Dollars,6
GFSA.SCS02G07Z616144,2015.06,269,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Intangible non-produced assets,,,Dollars,6
GFSA.SCS02G07Z616144,2016.06,270,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Intangible non-produced assets,,,Dollars,6
GFSA.SCS02G07Z616144,2017.06,268,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Intangible non-produced assets,,,Dollars,6
GFSA.SCS02G07Z616144,2018.06,271,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Intangible non-produced assets,,,Dollars,6
GFSA.SCS02G07Z616144,2019.06,271,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Intangible non-produced assets,,,Dollars,6
GFSA.SCS02G07Z616144,2020.06,13,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Intangible non-produced assets,,,Dollars,6
GFSA.SCS02G07Z616144,2021.06,14,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Intangible non-produced assets,,,Dollars,6
GFSA.SCS02G07Z616144,2022.06,10,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Intangible non-produced assets,,,Dollars,6
GFSA.SCS02G07Z616144,2023.06,8,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Intangible non-produced assets,,,Dollars,6
GFSA.SCS02G07Z616144,2024.06,8,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Intangible non-produced assets,,,Dollars,6
GFSA.SCS02G07Z616144,2025.06,7,FINAL,"Central Government, Balance Sheet, Non-produced Assets",Government Financial Statistics - GFS,Non-financial assets,Non-produced assets,Intangible non-produced assets,,,Dollars,6
GFSA.SCS02G08Z61613,2009.06,4,FINAL,"Central Government, Balance Sheet, Valuables",Government Financial Statistics - GFS,Non-financial assets,Valuables,,,,Dollars,6
GFSA.SCS02G08Z61613,2010.06,4,FINAL,"Central Government, Balance Sheet, Valuables",Government Financial Statistics - GFS,Non-financial assets,Valuables,,,,Dollars,6
GFSA.SCS02G08Z61613,2011.06,4,FINAL,"Central Government, Balance Sheet, Valuables",Government Financial Statistics - GFS,Non-financial assets,Valuables,,,,Dollars,6
GFSA.SCS02G08Z61613,2012.06,0,FINAL,"Central Government, Balance Sheet, Valuables",Government Financial Statistics - GFS,Non-financial assets,Valuables,,,,Dollars,6
GFSA.SCS02G08Z61613,2013.06,0,FINAL,"Central Government, Balance Sheet, Valuables",Government Financial Statistics - GFS,Non-financial assets,Valuables,,,,Dollars,6
GFSA.SCS02G08Z61613,2014.06,0,FINAL,"Central Government, Balance Sheet, Valuables",Government Financial Statistics - GFS,Non-financial assets,Valuables,,,,Dollars,6
GFSA.SCS02G08Z61613,2015.06,0,FINAL,"Central Government, Balance Sheet, Valuables",Government Financial Statistics - GFS,Non-financial assets,Valuables,,,,Dollars,6
GFSA.SCS02G08Z61613,2016.06,0,FINAL,"Central Government, Balance Sheet, Valuables",Government Financial Statistics - GFS,Non-financial assets,Valuables,,,,Dollars,6
GFSA.SCS02G08Z61613,2017.06,0,FINAL,"Central Government, Balance Sheet, Valuables",Government Financial Statistics - GFS,Non-financial assets,Valuables,,,,Dollars,6
GFSA.SCS02G08Z61613,2018.06,0,FINAL,"Central Government, Balance Sheet, Valuables",Government Financial Statistics - GFS,Non-financial assets,Valuables,,,,Dollars,6
GFSA.SCS02G08Z61613,2019.06,0,FINAL,"Central Government, Balance Sheet, Valuables",Government Financial Statistics - GFS,Non-financial assets,Valuables,,,,Dollars,6
GFSA.SCS02G08Z61613,2020.06,0,FINAL,"Central Government, Balance Sheet, Valuables",Government Financial Statistics - GFS,Non-financial assets,Valuables,,,,Dollars,6
GFSA.SCS02G08Z61613,2021.06,0,FINAL,"Central Government, Balance Sheet, Valuables",Government Financial Statistics - GFS,Non-financial assets,Valuables,,,,Dollars,6
GFSA.SCS02G08Z61613,2022.06,0,FINAL,"Central Government, Balance Sheet, Valuables",Government Financial Statistics - GFS,Non-financial assets,Valuables,,,,Dollars,6
GFSA.SCS02G08Z61613,2023.06,0,FINAL,"Central Government, Balance Sheet, Valuables",Government Financial Statistics - GFS,Non-financial assets,Valuables,,,,Dollars,6
GFSA.SCS02G08Z61613,2024.06,0,FINAL,"Central Government, Balance Sheet, Valuables",Government Financial Statistics - GFS,Non-financial assets,Valuables,,,,Dollars,6
GFSA.SCS02G08Z61613,2025.06,0,FINAL,"Central Government, Balance Sheet, Valuables",Government Financial Statistics - GFS,Non-financial assets,Valuables,,,,Dollars,6
GFSA.SCS02G093012,2009.06,0,FINAL,"Central Government, Balance Sheet, Liabilities",Government Financial Statistics - GFS,Cash,,,,,Dollars,6
GFSA.SCS02G093012,2010.06,0,FINAL,"Central Government, Balance Sheet, Liabilities",Government Financial Statistics - GFS,Cash,,,,,Dollars,6
GFSA.SCS02G093012,2011.06,0,FINAL,"Central Government, Balance Sheet, Liabilities",Government Financial Statistics - GFS,Cash,,,,,Dollars,6
GFSA.SCS02G093012,2012.06,0,FINAL,"Central Government, Balance Sheet, Liabilities",Government Financial Statistics - GFS,Cash,,,,,Dollars,6
GFSA.SCS02G093012,2013.06,0,FINAL,"Central Government, Balance Sheet, Liabilities",Government Financial Statistics - GFS,Cash,,,,,Dollars,6
GFSA.SCS02G093012,2014.06,0,FINAL,"Central Government, Balance Sheet, Liabilities",Government Financial Statistics - GFS,Cash,,,,,Dollars,6
GFSA.SCS02G093012,2015.06,0,FINAL,"Central Government, Balance Sheet, Liabilities",Government Financial Statistics - GFS,Cash,,,,,Dollars,6
GFSA.SCS02G093012,2016.06,0,FINAL,"Central Government, Balance Sheet, Liabilities",Government Financial Statistics - GFS,Cash,,,,,Dollars,6
GFSA.SCS02G093012,2017.06,0,FINAL,"Central Government, Balance Sheet, Liabilities",Government Financial Statistics - GFS,Cash,,,,,Dollars,6
GFSA.SCS02G093012,2018.06,0,FINAL,"Central Government, Balance Sheet, Liabilities",Government Financial Statistics - GFS,Cash,,,,,Dollars,6
GFSA.SCS02G093012,2019.06,0,FINAL,"Central Government, Balance Sheet, Liabilities",Government Financial Statistics - GFS,Cash,,,,,Dollars,6
GFSA.SCS02G093012,2020.06,0,FINAL,"Central Government, Balance Sheet, Liabilities",Government Financial Statistics - GFS,Cash,,,,,Dollars,6
GFSA.SCS02G093012,2021.06,0,FINAL,"Central Government, Balance Sheet, Liabilities",Government Financial Statistics - GFS,Cash,,,,,Dollars,6
GFSA.SCS02G093012,2022.06,0,FINAL,"Central Government, Balance Sheet, Liabilities",Government Financial Statistics - GFS,Cash,,,,,Dollars,6
GFSA.SCS02G093012,2023.06,0,FINAL,"Central Government, Balance Sheet, Liabilities",Government Financial Statistics - GFS,Cash,,,,,Dollars,6
GFSA.SCS02G093012,2024.06,0,FINAL,"Central Government, Balance Sheet, Liabilities",Government Financial Statistics - GFS,Cash,,,,,Dollars,6
GFSA.SCS02G093012,2025.06,0,FINAL,"Central Government, Balance Sheet, Liabilities",Government Financial Statistics - GFS,Cash,,,,,Dollars,6
