"hlpi_name","series_ref","quarter","hlpi","nzhec","nzhec_name","nzhec_short","level","index","change.q","change.a"
"Expenditure quintile 1 (low)","HPIQ.SEQ1056","2021Q4","expq1","5.6","Other household supplies and services","Other supplies and services","subgroup",1024,2.8,6.7
"Expenditure quintile 1 (low)","HPIQ.SEQ1056","2022Q1","expq1","5.6","Other household supplies and services","Other supplies and services","subgroup",1055,3,9
"Expenditure quintile 1 (low)","HPIQ.SEQ1056","2022Q2","expq1","5.6","Other household supplies and services","Other supplies and services","subgroup",1073,1.7,8.3
"Expenditure quintile 1 (low)","HPIQ.SEQ1056","2022Q3","expq1","5.6","Other household supplies and services","Other supplies and services","subgroup",1126,4.9,13.1
"Expenditure quintile 1 (low)","HPIQ.SEQ1056","2022Q4","expq1","5.6","Other household supplies and services","Other supplies and services","subgroup",1174,4.3,14.6
"Expenditure quintile 1 (low)","HPIQ.SEQ1056","2023Q1","expq1","5.6","Other household supplies and services","Other supplies and services","subgroup",1205,2.6,14.2
"Expenditure quintile 1 (low)","HPIQ.SEQ1056","2023Q2","expq1","5.6","Other household supplies and services","Other supplies and services","subgroup",1238,2.7,15.4
"Expenditure quintile 1 (low)","HPIQ.SEQ1056","2023Q3","expq1","5.6","Other household supplies and services","Other supplies and services","subgroup",1220,-1.5,8.3
"Expenditure quintile 1 (low)","HPIQ.SEQ1056","2023Q4","expq1","5.6","Other household supplies and services","Other supplies and services","subgroup",1218,-0.2,3.7
"Expenditure quintile 1 (low)","HPIQ.SEQ1056","2024Q1","expq1","5.6","Other household supplies and services","Other supplies and services","subgroup",1225,0.6,1.7
"Expenditure quintile 1 (low)","HPIQ.SEQ1056","2024Q2","expq1","5.6","Other household supplies and services","Other supplies and services","subgroup",1227,0.2,-0.9
"Expenditure quintile 1 (low)","HPIQ.SEQ1056","2024Q3","expq1","5.6","Other household supplies and services","Other supplies and services","subgroup",1243,1.3,1.9
"Expenditure quintile 1 (low)","HPIQ.SEQ1056","2024Q4","expq1","5.6","Other household supplies and services","Other supplies and services","subgroup",1233,-0.8,1.2
"Expenditure quintile 1 (low)","HPIQ.SEQ1056","2025Q1","expq1","5.6","Other household supplies and services","Other supplies and services","subgroup",1218,-1.2,-0.6
"Expenditure quintile 1 (low)","HPIQ.SEQ1056","2025Q2","expq1","5.6","Other household supplies and services","Other supplies and services","subgroup",1240,1.8,1.1
"Expenditure quintile 1 (low)","HPIQ.SEQ1056","2025Q3","expq1","5.6","Other household supplies and services","Other supplies and services","subgroup",1235,-0.4,-0.6
"Expenditure quintile 1 (low)","HPIQ.SEQ1056","2025Q4","expq1","5.6","Other household supplies and services","Other supplies and services","subgroup",1230,-0.4,-0.2
"Expenditure quintile 1 (low)","HPIQ.SEQ1056","2026Q1","expq1","5.6","Other household supplies and services","Other supplies and services","subgroup",1221,-0.7,0.2
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2008Q2","expq1","6","Health","Health","group",802,NA,NA
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2008Q3","expq1","6","Health","Health","group",807,0.6,NA
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2008Q4","expq1","6","Health","Health","group",813,0.7,NA
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2009Q1","expq1","6","Health","Health","group",821,1,NA
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2009Q2","expq1","6","Health","Health","group",829,1,3.4
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2009Q3","expq1","6","Health","Health","group",838,1.1,3.8
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2009Q4","expq1","6","Health","Health","group",844,0.7,3.8
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2010Q1","expq1","6","Health","Health","group",854,1.2,4
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2010Q2","expq1","6","Health","Health","group",860,0.7,3.7
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2010Q3","expq1","6","Health","Health","group",870,1.2,3.8
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2010Q4","expq1","6","Health","Health","group",900,3.4,6.6
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2011Q1","expq1","6","Health","Health","group",907,0.8,6.2
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2011Q2","expq1","6","Health","Health","group",910,0.3,5.8
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2011Q3","expq1","6","Health","Health","group",914,0.4,5.1
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2011Q4","expq1","6","Health","Health","group",919,0.5,2.1
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2012Q1","expq1","6","Health","Health","group",921,0.2,1.5
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2012Q2","expq1","6","Health","Health","group",925,0.4,1.6
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2012Q3","expq1","6","Health","Health","group",933,0.9,2.1
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2012Q4","expq1","6","Health","Health","group",942,1,2.5
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2013Q1","expq1","6","Health","Health","group",982,4.2,6.6
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2013Q2","expq1","6","Health","Health","group",987,0.5,6.7
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2013Q3","expq1","6","Health","Health","group",992,0.5,6.3
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2013Q4","expq1","6","Health","Health","group",995,0.3,5.6
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2014Q1","expq1","6","Health","Health","group",998,0.3,1.6
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2014Q2","expq1","6","Health","Health","group",1000,0.2,1.3
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2014Q3","expq1","6","Health","Health","group",1007,0.7,1.5
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2014Q4","expq1","6","Health","Health","group",1012,0.5,1.7
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2015Q1","expq1","6","Health","Health","group",1014,0.2,1.6
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2015Q2","expq1","6","Health","Health","group",1016,0.2,1.6
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2015Q3","expq1","6","Health","Health","group",998,-1.8,-0.9
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2015Q4","expq1","6","Health","Health","group",1004,0.6,-0.8
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2016Q1","expq1","6","Health","Health","group",1002,-0.2,-1.2
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2016Q2","expq1","6","Health","Health","group",1002,0,-1.4
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2016Q3","expq1","6","Health","Health","group",1012,1,1.4
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2016Q4","expq1","6","Health","Health","group",1020,0.8,1.6
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2017Q1","expq1","6","Health","Health","group",1024,0.4,2.2
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2017Q2","expq1","6","Health","Health","group",1026,0.2,2.4
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2017Q3","expq1","6","Health","Health","group",1029,0.3,1.7
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2017Q4","expq1","6","Health","Health","group",1027,-0.2,0.7
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2018Q1","expq1","6","Health","Health","group",1031,0.4,0.7
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2018Q2","expq1","6","Health","Health","group",1030,-0.1,0.4
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2018Q3","expq1","6","Health","Health","group",1033,0.3,0.4
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2018Q4","expq1","6","Health","Health","group",1036,0.3,0.9
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2019Q1","expq1","6","Health","Health","group",1027,-0.9,-0.4
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2019Q2","expq1","6","Health","Health","group",1033,0.6,0.3
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2019Q3","expq1","6","Health","Health","group",1036,0.3,0.3
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2019Q4","expq1","6","Health","Health","group",1041,0.5,0.5
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2020Q1","expq1","6","Health","Health","group",1045,0.4,1.8
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2020Q2","expq1","6","Health","Health","group",1052,0.7,1.8
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2020Q3","expq1","6","Health","Health","group",1057,0.5,2
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2020Q4","expq1","6","Health","Health","group",1060,0.3,1.8
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2021Q1","expq1","6","Health","Health","group",1066,0.6,2
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2021Q2","expq1","6","Health","Health","group",1072,0.6,1.9
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2021Q3","expq1","6","Health","Health","group",1074,0.2,1.6
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2021Q4","expq1","6","Health","Health","group",1081,0.7,2
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2022Q1","expq1","6","Health","Health","group",1090,0.8,2.3
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2022Q2","expq1","6","Health","Health","group",1102,1.1,2.8
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2022Q3","expq1","6","Health","Health","group",1115,1.2,3.8
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2022Q4","expq1","6","Health","Health","group",1134,1.7,4.9
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2023Q1","expq1","6","Health","Health","group",1140,0.5,4.6
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2023Q2","expq1","6","Health","Health","group",1153,1.1,4.6
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2023Q3","expq1","6","Health","Health","group",1099,-4.7,-1.4
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2023Q4","expq1","6","Health","Health","group",1122,2.1,-1.1
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2024Q1","expq1","6","Health","Health","group",1141,1.7,0.1
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2024Q2","expq1","6","Health","Health","group",1141,0,-1
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2024Q3","expq1","6","Health","Health","group",1218,6.7,10.8
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2024Q4","expq1","6","Health","Health","group",1205,-1.1,7.4
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2025Q1","expq1","6","Health","Health","group",1209,0.3,6
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2025Q2","expq1","6","Health","Health","group",1209,0,6
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2025Q3","expq1","6","Health","Health","group",1206,-0.2,-1
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2025Q4","expq1","6","Health","Health","group",1198,-0.7,-0.6
"Expenditure quintile 1 (low)","HPIQ.SEQ106","2026Q1","expq1","6","Health","Health","group",1263,5.4,4.5
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2008Q2","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",796,NA,NA
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2008Q3","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",798,0.3,NA
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2008Q4","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",802,0.5,NA
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2009Q1","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",811,1.1,NA
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2009Q2","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",821,1.2,3.1
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2009Q3","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",821,0,2.9
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2009Q4","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",829,1,3.4
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2010Q1","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",845,1.9,4.2
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2010Q2","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",837,-0.9,1.9
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2010Q3","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",840,0.4,2.3
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2010Q4","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",850,1.2,2.5
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2011Q1","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",856,0.7,1.3
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2011Q2","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",853,-0.4,1.9
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2011Q3","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",853,0,1.5
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2011Q4","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",856,0.4,0.7
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2012Q1","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",853,-0.4,-0.4
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2012Q2","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",859,0.7,0.7
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2012Q3","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",860,0.1,0.8
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2012Q4","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",863,0.3,0.8
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2013Q1","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",1004,16.3,17.7
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2013Q2","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",1008,0.4,17.3
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2013Q3","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",1004,-0.4,16.7
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2013Q4","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",1006,0.2,16.6
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2014Q1","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",999,-0.7,-0.5
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2014Q2","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",1000,0.1,-0.8
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2014Q3","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",1003,0.3,-0.1
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2014Q4","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",1009,0.6,0.3
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2015Q1","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",1014,0.5,1.5
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2015Q2","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",1009,-0.5,0.9
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2015Q3","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",1006,-0.3,0.3
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2015Q4","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",1009,0.3,0
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2016Q1","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",1003,-0.6,-1.1
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2016Q2","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",998,-0.5,-1.1
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2016Q3","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",1007,0.9,0.1
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2016Q4","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",1005,-0.2,-0.4
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2017Q1","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",1019,1.4,1.6
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2017Q2","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",1010,-0.9,1.2
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2017Q3","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",1011,0.1,0.4
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2017Q4","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",1004,-0.7,-0.1
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2018Q1","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",1004,0,-1.5
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2018Q2","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",996,-0.8,-1.4
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2018Q3","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",992,-0.4,-1.9
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2018Q4","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",991,-0.1,-1.3
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2019Q1","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",984,-0.7,-2
"Expenditure quintile 1 (low)","HPIQ.SEQ1061","2019Q2","expq1","6.1","Medical products, appliances and equipment","Medical products","subgroup",998,1.4,0.2
